"courseTitle","fullTitle","description","preReq","college","units","grading","primaryTitle","status","enrollCode","levelLimit","majorLimitPass","majorLimit","messages","instructor","days","time","location","enrolled"
"ARTHI 6DW","Survey: Art of Japan and Korea","Surveys the arts of Japan and the Korean peninsula from pre-historic to contemporary times. The focus is on the evolving role of the artist within society.",,"L&S","4.0","Optional",,"Closed","48207",,,,,"CHOI S W","M","9:00am - 9:50am","PHELP3518","29 / 25"
"ARTHI 6DW","Survey: Art of Japan and Korea","Surveys the arts of Japan and the Korean peninsula from pre-historic to contemporary times. The focus is on the evolving role of the artist within society.",,"L&S","4.0","Optional",,"Closed","48215",,,,,"CHOI S W","M","10:00am - 10:50am","PHELP3518","25 / 25"
"ARTHI 6DW","Survey: Art of Japan and Korea","Surveys the arts of Japan and the Korean peninsula from pre-historic to contemporary times. The focus is on the evolving role of the artist within society.",,"L&S","4.0","Optional",,"Closed","48223",,,,,"TRAN T N","W","12:00pm - 12:50pm","PHELP3518","23 / 25"
"ARTHI 6DW","Survey: Art of Japan and Korea","Surveys the arts of Japan and the Korean peninsula from pre-historic to contemporary times. The focus is on the evolving role of the artist within society.",,"L&S","4.0","Optional",,"Closed","48231",,,,,"TRAN T N","W","11:00am - 11:50am","PHELP3518","25 / 25"
"ARTHI 6G","Survey: History of Photography","A critical survey of nineteenth and twentieth century photography as an art form.",,"L&S","4.0","Optional","SUR HIST OF PHOTOG","Closed",,,,,,"MCGUIRE M C","T R","2:00pm - 3:15pm","EMBARHALL","130 / 150"
"ARTHI 6G","Survey: History of Photography","A critical survey of nineteenth and twentieth century photography as an art form.",,"L&S","4.0","Optional",,"Closed","48116",,,,,"LIEBERMAN S M","M","2:00pm - 2:50pm","PHELP3518","23 / 25"
"ARTHI 6G","Survey: History of Photography","A critical survey of nineteenth and twentieth century photography as an art form.",,"L&S","4.0","Optional",,"Closed","48124",,,,,"LIEBERMAN S M","M","3:00pm - 3:50pm","PHELP3518","23 / 25"
"ARTHI 6G","Survey: History of Photography","A critical survey of nineteenth and twentieth century photography as an art form.",,"L&S","4.0","Optional",,"Closed","48132",,,,,"KAMINSKA B A","T","10:00am - 10:50am","PHELP3518","23 / 25"
"ARTHI 6G","Survey: History of Photography","A critical survey of nineteenth and twentieth century photography as an art form.",,"L&S","4.0","Optional",,"Closed","48140",,,,,"KAMINSKA B A","T","9:00am - 9:50am","PHELP3518","15 / 25"
"ARTHI 6G","Survey: History of Photography","A critical survey of nineteenth and twentieth century photography as an art form.",,"L&S","4.0","Optional",,"Closed","48157",,,,,"CHANG S T","W","10:00am - 10:50am","GIRV 2123","25 / 25"
"ARTHI 6G","Survey: History of Photography","A critical survey of nineteenth and twentieth century photography as an art form.",,"L&S","4.0","Optional",,"Closed","48165",,,,,"CHANG S T","R","10:00am - 10:50am","PHELP3518","21 / 25"
"ARTHI 6G","Survey: History of Photography","A critical survey of nineteenth and twentieth century photography as an art form.",,"L&S","4.0","Optional",,"Cancelled","48173",,,,,,"R","1:00pm - 1:50pm","PHELP3518","0 / 25"
"ARTHI 6G","Survey: History of Photography","A critical survey of nineteenth and twentieth century photography as an art form.",,"L&S","4.0","Optional",,"Cancelled","48181",,,,,,"R","9:00am - 9:50am","PHELP3518","0 / 25"
"ARTHI 6H","Survey: Pre-Columbian Art","An introduction to selected art traditions in ancient Mesoamerican and Andean South America. Examination of major monuments of sculpture, architecture, ceramics, and painting for their meaning and function within socio-political, religious, and economic c",,"L&S","4.0","Optional","PRE-COLUMBIAN ART","Closed",,,,,,"PETERSON J F","T R","9:30am - 10:45am","NH   1006","98 / 115"
"ARTHI 6H","Survey: Pre-Columbian Art","An introduction to selected art traditions in ancient Mesoamerican and Andean South America. Examination of major monuments of sculpture, architecture, ceramics, and painting for their meaning and function within socio-political, religious, and economic c",,"L&S","4.0","Optional",,"Closed","01545",,,,,"SPIVAK D E","T","1:00pm - 1:50pm","PHELP3518","21 / 25"
"ARTHI 6H","Survey: Pre-Columbian Art","An introduction to selected art traditions in ancient Mesoamerican and Andean South America. Examination of major monuments of sculpture, architecture, ceramics, and painting for their meaning and function within socio-political, religious, and economic c",,"L&S","4.0","Optional",,"Closed","01552",,,,,"SPIVAK D E","T","12:00pm - 12:50pm","PHELP3518","15 / 25"
"ARTHI 6H","Survey: Pre-Columbian Art","An introduction to selected art traditions in ancient Mesoamerican and Andean South America. Examination of major monuments of sculpture, architecture, ceramics, and painting for their meaning and function within socio-political, religious, and economic c",,"L&S","4.0","Optional",,"Closed","01560",,,,,"SIMMONS B","R","11:00am - 11:50am","PHELP3518","34 / 25"
"ARTHI 6H","Survey: Pre-Columbian Art","An introduction to selected art traditions in ancient Mesoamerican and Andean South America. Examination of major monuments of sculpture, architecture, ceramics, and painting for their meaning and function within socio-political, religious, and economic c",,"L&S","4.0","Optional",,"Closed","01578",,,,,"SIMMONS B","R","12:00pm - 12:50pm","PHELP3518","14 / 25"
"ARTHI 6H","Survey: Pre-Columbian Art","An introduction to selected art traditions in ancient Mesoamerican and Andean South America. Examination of major monuments of sculpture, architecture, ceramics, and painting for their meaning and function within socio-political, religious, and economic c",,"L&S","4.0","Optional",,"Closed","01586",,,,"HONORS STUDENTS ONLY.  ","PETERSON J F","W","1:00pm - 1:50pm","ELLSN2824","14 / 15"
"ARTHI 105E","The Origins of Romanesque Architecture","Eleventh century architecture in France, Italy, Spain, Germany, and England.","Upper-division standing.","L&S","4.0","Optional","ROMANESQUE ARCH.","Closed","48272","Z",,,,"ARMI C E","M W","12:30pm - 1:45pm","PHELP3526","27 / 40"
"ARTHI 107B","Painting in the 16th-Century Netherlands","Painting of the low countries from C1500-C1600, placed in its   social and cultural contexts. Artists studied include Bosch   and Bruegel. continuation from 107A, but may be taken   separately.","Not open to freshman.","L&S","4.0","Optional","16C NETH PAINTING","Closed","01594","Z",,,,"MEADOW M A","T R","3:30pm - 4:45pm","PHELP3526","45 / 60"
"ARTHI 111C","Dutch Art in the Age of Vermeer","Visual culture produced in Northern Netherlands between 1648 and 1672. Classes devoted to individual artists (e.g. Rembrandt, Johannes Vermeer) and genres (e.g. landscapes, portraiture, history painting) in relation to material culture and thought of the ","At least one Art History course; not open to freshman.","L&S","4.0","Optional","AGE OF VERMEER","Cancelled","48256","Z",,,,"ADAMS A J","M W","8:00am - 9:15am","PHELP3526","0 / 40"
"ARTHI 116AA","Special Topics in Eighteenth Century Art","Special topics in eighteenth century art.","Not open to freshman.","L&S","4.0","Optional","TOPICS IN 18TH CENT","Closed","57398","Z",,,,"WITTMAN R K","T R","12:30pm - 1:45pm","PHELP3526","49 / 60"
"ARTHI 118RW","Special Topics in Nineteenth Century Art","Special topics in nineteenth century art.","Not open to freshman.","L&S","4.0","Optional","TOPICS IN 19C ART","Cancelled","49726","Z",,,,"WITTMAN R K","T R","12:30pm - 1:45pm","PHELP3526","0 / 60"
"ARTHI 121C","Twentieth-Century American Art: Modernism and Pluralism, 1900-Present","American painting in the twentieth-century, from the advent of modernism to yesterday.","Not open to freshmen.","L&S","4.0","Optional","AMERICAN 1900-PRES.","Closed","48249","Z",,,,"LEE P G","T R","8:00am - 9:15am","PHELP3526","53 / 60"
"ARTHI 130D","Pre-Columbian Art of South America","The architecture, sculpture, ceramics, textiles, and metalwork of the Andean civilizations from 3000 B.C. to 1532 examined within their archeological and cultural contexts.","Not open to freshmen.","L&S","4.0","Optional","PRECOL ART OF S. AM","Closed","01644","Z",,,,"PETERSON J F","T R","2:00pm - 3:15pm","PHELP3526","47 / 60"
"ARTHI 134D","Art and Modern China","An exploration of trends and issues in nineteenth and twentieth-century Chinese art, as China awakens and responds to the challenges of modernity and the West. Topics include the continuity of tradition, the exile identity, and trends after Tienanmen (198","Not open to freshmen.","L&S","4.0","Optional","ART & MODERN CHINA","Closed","48371","Z",,,,"STURMAN P C","T R","11:00am - 12:15pm","PHELP3526","51 / 60"
"ARTHI 135AA","Special Topics in Asian Art","Special topics in Asian Art.","Not open to freshmen.","L&S","4.0","Optional","TOPICS IN ASIAN ART","Closed","01677","Z",,,,"WATTLES M","M W","9:30am - 10:45am","GIRV 1112","21 / 40"
"ARTHI 136J","Landscape of Colonialism","Examination of architecture, urbanism and the land scape of British and French colonialism between 1600 and 1950. Introduction to the different forms of colonialism, colonial ideology and the architecture of colonial encounter in North America, Asia, Afri","Not open to freshmen.","L&S","4.0","Optional","LANDSCAPE COLONIAL","Closed","48298","Z",,,,"CHATTOPADHYAY","T R","9:30am - 10:45am","PHELP3526","49 / 60"
"ARTHI 136L","From Modernism to Post-Modernism in European Architecture","History of European architecture from the mid-twentieth century onwards with emphasis on alternatives to Modernism like, for example, Post-Modernism, Deconstructivism, Critical Regionalism, Neo-Traditionalism, and Neo-Classicism.","Not open to Freshmen.","L&S","4.0","Optional","EUR POST-MODERNISM","Closed","48314","Z",,,,"WELTER V W","M W","9:30am - 10:45am","PHELP3526","30 / 45"
"ARTHI 141B","Internship","Under supervision of art history faculty, students may obtain credit for work in a   museum, gallery, or art related business. One hour per week per unit (total 30   hours/unit) internship, plus weekly meetings and final evaluation session.   Written repo","Not open to freshmen; consent of instructor and department.","L&S","1.0 - 4.0","Pass/No Pass","INTERNSHIP","Closed","01719","Z",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 10"
"ARTHI 141C","Visual Technologies Internship","An internship in the Visual Resource Collection to develop skills in the visual   technologies relevant to art history teaching and research. Three hours per week   per unit (total 30 hours/unit), plus weekly meetings and final evaluation session.   Writt","Upper-division standing; consent of instructor and department.","L&S","1.0 - 4.0","Pass/No Pass","VIS TECH INTERNSHIP","Closed","01727","U",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 10"
"ARTHI 141E","University Art Museum Internship","Under supervision of art history faculty, students may obtain credit for work in   the University Art Museum, three hours per week per unit (total 30 hours/unit)   internship, plus weekly meetings and final evaluation session. Written report   required.","Not open to freshmen; consent of instructor and department.","L&S","1.0 - 4.0","Optional","UNIV ART MUS INTERN","Closed","01735","Z",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","ROBERTSON E B",,,"T B A","0 / 10"
"ARTHI 185AA","Special topics in Art History - Black Womanhood: Images, Icons, Ideologies","Transcultural representations of the black female body in visual arts and material culture in African, European and American contexts through analysis of artworks produced in traditional and diaspora African cultures, and in the colonial and contemporary ","Not open to freshmen.","L&S","4.0","Optional","TOPICS ART HISTORY","Closed","48363","Z",,,,"OGBECHIE S O","M W","2:00pm - 3:15pm","PHELP3526","12 / 15"
"ARTHI 186E","Seminar in Fifteenth and Sixteenth Century Northern European Art","Advanced studies in fifteenth and sixteenth century Northern European art. Topics will vary. This course requires weekly readings and discussion, and the writing of a research seminar paper.","Upper-division standing.","L&S","4.0","Optional","SEM 15 & 16C N EUR","Closed","48355","Z",,,,"MEADOW M A","R","11:00am - 1:50pm","PHELP3530","4 / 10"
"ARTHI 186N","Seminar in African Art","Advanced studies in African art. Topics will vary. This course requires weekly readings and discussion, and the writing of a research seminar paper.","Upper-division standing.","L&S","4.0","Letter","SEM IN AFRICAN ART","Closed","01768","U",,,,"OGBECHIE S O","T","2:00pm - 4:50pm","PHELP3530","4 / 10"
"ARTHI 186RS","Seminar in Chinese Art","Advanced studies in Chinese art. Topics vary. Requires weekly readings and discussion, and the writing of a research seminar paper.",,"L&S","4.0","Letter","SEM CHINESE ART","Closed","55947","U",,,,"STURMAN P C","F","12:00pm - 2:55pm","PHELP3530","5 / 5"
"ARTHI 186S","Seminar in Architectural History","Advanced studies in architectural history. Topics will vary.   This course requires weekly readings and discussion, and the   writing of a research seminar paper.","Upper-division standing.","L&S","4.0","Optional","SEM IN ARCH HIST","Closed","48330","Z",,,,"WHITE J S","W","11:00am - 1:50pm","PHELP3530","16 / 10"
"ARTHI 186Y","Seminar in Architecture and Environment","Advanced studies in architecture and environment. Topics vary including active archival research. The course requires weekly readings and discussions, and the writing of a research seminar paper.","Upper-division standing.","L&S","4.0","Optional","SEMINAR A&E","Closed","48322","Z",,,,"WELTER V W","M","12:00pm - 2:50pm","PHELP3530","12 / 8"
"ARTHI 186Z","Museology","Examines the institutional museum from historical and theoretical perspectives. Among issues explored in the seminar are museums and ritual, museums and citizenship, how museums shape visitorsâ€™ experiences and museums as sites of ethnic, political and c","Upper-division standing; art history majors only.","L&S","4.0","Optional","MUSEOLOGY","Closed","48348","Z",,"These majors only: ARTHI",,"WILLIAMS R J","R","2:00pm - 4:50pm","PHELP3530","17 / 10"
"ARTHI 198","Independent Readings in Art History","Intended for students who know their own reading needs. Normally requires regular meetings with the instructor.","Consent of instructor.","L&S","1.0 - 5.0","Optional","IND READINGS ARTHI","Closed","01784",,,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 50"
"ARTHI 199","Independent Studies","Advanced individual problems.","Upper-division standing; two upper-division courses in art history; consentinstructor and department.","L&S","1.0 - 5.0","Optional","INDEPENDENT STUDIES","Closed","01792","U",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 30"
